FID,ID,kabko,lat,long,tanggal_ms,tanggal_iso,hari,populasi,otg,odp_aktif,pdp_aktif,pos_aktif,pos_rs,pos_meninggal,pos_sembuh,pos_total
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1589068800000,2020-05-10,51,1044718,345,15,34,19,11,4,4,27
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1588204800000,2020-04-30,41,129891,7,134,1,1,1,0,0,1
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1589155200000,2020-05-11,52,555984,115,20,3,9,6,0,0,9
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1588636800000,2020-05-05,46,989001,67,53,0,0,0,0,0,0
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1588896000000,2020-05-08,49,888214,280,26,8,5,5,1,4,10
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1588550400000,2020-05-04,45,2282215,1098,194,125,94,81,13,12,119
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1588550400000,2020-05-04,45,239024,184,46,4,8,8,0,1,9
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1588982400000,2020-05-09,50,142798,34,9,2,0,0,0,1,1
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1588636800000,2020-05-05,46,685776,106,36,8,4,1,0,8,12
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1588723200000,2020-05-06,47,1177016,206,144,15,3,2,1,0,4
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1589328000000,2020-05-13,54,1126392,65,257,47,8,6,0,2,10
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1591401600000,2020-06-06,78,177399,123,2,1,2,2,0,3,5
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1592870400000,2020-06-23,95,1617814,485,17,16,18,6,1,7,26
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1588982400000,2020-05-09,50,1637682,141,57,37,36,35,0,4,40
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1588723200000,2020-05-06,47,697600,34,66,2,1,1,0,1,2
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1588464000000,2020-05-03,44,209125,192,43,14,2,2,0,1,3
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1588723200000,2020-05-06,47,1092387,35,19,0,5,5,0,0,5
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1589068800000,2020-05-10,51,830134,263,22,3,5,5,0,1,6
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1588204800000,2020-04-30,41,201585,54,25,2,4,4,1,0,5
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1589068800000,2020-05-10,51,629020,72,87,17,40,3,2,11,53
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1593043200000,2020-06-25,97,1326420,300,185,299,427,427,58,77,562
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1589155200000,2020-05-11,52,683784,496,25,10,10,10,0,3,13
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1590624000000,2020-05-28,69,2459890,576,274,41,24,20,3,6,33
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1590105600000,2020-05-22,63,1189380,627,94,61,43,13,10,17,70
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1588636800000,2020-05-05,46,1043182,354,642,78,26,0,0,4,30
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1593043200000,2020-06-25,97,1580092,2000,248,84,143,26,10,39,192
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1588377600000,2020-05-02,43,289109,98,27,6,3,0,0,6,9
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1588982400000,2020-05-09,50,1174890,705,103,14,24,19,0,0,24
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1588550400000,2020-05-04,45,2904751,1712,828,740,401,228,71,86,558
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1588809600000,2020-05-07,48,871825,176,59,14,8,8,0,4,12
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1589241600000,2020-05-12,53,1057011,551,7,13,15,15,0,5,20
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1588464000000,2020-05-03,44,874890,228,162,75,9,0,0,8,17
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1596326400000,2020-08-02,135,1252020,357,0,9,25,15,27,194,246
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1589155200000,2020-05-11,52,1044718,345,10,33,19,11,4,4,27
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1588291200000,2020-05-01,42,129891,7,134,1,1,1,0,0,1
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1589241600000,2020-05-12,53,555984,115,17,3,9,6,0,0,9
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1588723200000,2020-05-06,47,989001,67,59,0,0,0,0,0,0
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1588982400000,2020-05-09,50,888214,280,24,8,5,5,1,4,10
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1588636800000,2020-05-05,46,2282215,1098,186,121,103,88,13,13,129
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1588636800000,2020-05-05,46,239024,184,46,3,7,7,0,2,9
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1589068800000,2020-05-10,51,142798,34,9,2,0,0,0,1,1
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1588723200000,2020-05-06,47,685776,106,37,8,4,1,0,8,12
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1588809600000,2020-05-07,48,1177016,206,137,14,2,1,1,1,4
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1589414400000,2020-05-14,55,1126392,65,258,46,8,7,0,2,10
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1589241600000,2020-05-12,53,2619975,194,78,95,23,2,9,15,47
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1588550400000,2020-05-04,45,874890,242,163,61,10,0,0,8,18
4,4,KAB. BOJONEGORO,-7.255098345234747,111.80605658970485,1596412800000,2020-08-03,136,1252020,0,0,0,0,0,0,0,0
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1589068800000,2020-05-10,51,1637682,142,57,36,37,36,0,4,41
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1588809600000,2020-05-07,48,697600,34,60,2,1,1,0,1,2
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1588550400000,2020-05-04,45,209125,192,46,14,2,2,0,1,3
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1588809600000,2020-05-07,48,1092387,35,16,0,5,5,0,0,5
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1589155200000,2020-05-11,52,830134,263,20,3,5,5,0,1,6
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1588291200000,2020-05-01,42,201585,56,25,1,4,4,1,0,5
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1589155200000,2020-05-11,52,629020,81,91,21,40,3,2,11,53
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1593129600000,2020-06-26,98,1326420,300,182,317,442,442,60,77,579
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1589241600000,2020-05-12,53,683784,496,26,9,11,11,0,3,14
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1590710400000,2020-05-29,70,2459890,647,269,41,24,20,3,6,33
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1590192000000,2020-05-23,64,1189380,624,89,64,49,13,11,17,77
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1588723200000,2020-05-06,47,1043182,354,533,64,26,0,0,4,30
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1591488000000,2020-06-07,79,177399,123,2,1,2,2,0,3,5
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1593129600000,2020-06-26,98,1580092,2005,260,80,145,28,10,39,194
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1588464000000,2020-05-03,44,289109,98,28,6,3,0,0,6,9
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1589068800000,2020-05-10,51,1174890,705,105,12,24,3,0,1,25
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1588636800000,2020-05-05,46,2904751,1777,837,799,408,267,73,88,569
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1588896000000,2020-05-08,49,871825,177,59,15,7,7,0,5,12
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1589328000000,2020-05-13,54,1057011,628,16,13,15,15,0,5,20
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1592956800000,2020-06-24,96,1617814,509,17,13,18,6,1,7,26
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1589241600000,2020-05-12,53,1044718,345,10,34,21,9,4,6,31
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1588377600000,2020-05-02,43,129891,7,138,1,1,1,0,0,1
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1589328000000,2020-05-13,54,555984,115,15,0,9,6,0,0,9
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1588809600000,2020-05-07,48,989001,67,60,0,0,0,0,0,0
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1589068800000,2020-05-10,51,888214,280,23,9,4,4,1,5,10
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1589328000000,2020-05-13,54,683784,496,26,10,11,11,0,3,14
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1588723200000,2020-05-06,47,2282215,1098,201,126,113,98,14,13,140
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1589155200000,2020-05-11,52,142798,33,9,0,1,0,0,1,2
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1588809600000,2020-05-07,48,685776,106,37,8,4,1,0,8,12
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1588896000000,2020-05-08,49,1177016,334,137,15,6,1,2,1,9
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1589500800000,2020-05-15,56,1126392,65,259,46,8,6,0,2,10
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1589328000000,2020-05-13,54,2619975,195,82,100,25,2,9,15,49
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1588636800000,2020-05-05,46,874890,242,158,60,10,0,0,8,18
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1589155200000,2020-05-11,52,1637682,146,61,47,37,36,0,4,41
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1588896000000,2020-05-08,49,697600,35,60,2,2,2,0,1,3
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1588636800000,2020-05-05,46,209125,192,62,28,2,2,0,1,3
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1589241600000,2020-05-12,53,830134,267,19,3,5,5,0,1,6
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1588377600000,2020-05-02,43,201585,56,24,1,4,4,1,0,5
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1588896000000,2020-05-08,49,1092387,35,14,0,5,5,0,0,5
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1589241600000,2020-05-12,53,629020,81,97,21,40,3,2,11,53
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1593216000000,2020-06-27,99,1326420,310,192,333,464,464,61,80,605
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1588723200000,2020-05-06,47,239024,184,40,6,7,7,0,2,9
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1590796800000,2020-05-30,71,2459890,799,271,41,25,22,3,6,34
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1590278400000,2020-05-24,65,1189380,629,87,63,46,14,13,21,80
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1588809600000,2020-05-07,48,1043182,430,545,67,25,0,0,5,30
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1591574400000,2020-06-08,80,177399,123,4,1,2,2,0,3,5
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1593216000000,2020-06-27,99,1580092,2010,265,81,145,28,10,41,196
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1588550400000,2020-05-04,45,289109,98,29,5,3,0,0,6,9
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1589155200000,2020-05-11,52,1174890,705,103,11,24,2,0,1,25
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1588723200000,2020-05-06,47,2904751,1843,814,828,418,270,77,91,586
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1588982400000,2020-05-09,50,871825,177,58,15,7,7,0,5,12
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1589414400000,2020-05-14,55,1057011,657,14,16,15,15,0,5,20
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1593043200000,2020-06-25,97,1617814,509,15,13,18,6,1,7,26
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1589328000000,2020-05-13,54,1044718,365,11,36,19,7,4,8,31
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1588464000000,2020-05-03,44,129891,7,135,2,1,1,0,0,1
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1589414400000,2020-05-14,55,555984,115,11,0,8,5,0,1,9
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1588896000000,2020-05-08,49,989001,67,65,0,0,0,0,0,0
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1589155200000,2020-05-11,52,888214,280,24,11,4,4,1,5,10
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1589414400000,2020-05-14,55,683784,741,23,5,12,12,0,3,15
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1588809600000,2020-05-07,48,2282215,1098,193,133,123,108,16,13,152
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1589241600000,2020-05-12,53,142798,33,8,0,1,1,0,1,2
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1588896000000,2020-05-08,49,685776,106,51,8,4,1,0,8,12
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1588982400000,2020-05-09,50,1177016,347,137,15,6,2,2,1,9
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1589587200000,2020-05-16,57,1126392,65,258,46,8,7,0,2,10
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1589414400000,2020-05-14,55,2619975,194,86,102,24,3,9,18,51
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1588723200000,2020-05-06,47,874890,242,168,58,10,0,0,8,18
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1589241600000,2020-05-12,53,1637682,151,63,48,38,36,0,4,42
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1588982400000,2020-05-09,50,697600,56,61,2,2,1,0,1,3
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1588723200000,2020-05-06,47,209125,193,65,30,3,3,0,1,4
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1589328000000,2020-05-13,54,830134,267,22,4,5,0,0,1,6
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1588464000000,2020-05-03,44,201585,58,24,1,4,4,1,0,5
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1589328000000,2020-05-13,54,629020,82,97,22,40,3,2,11,53
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1588982400000,2020-05-09,50,1092387,35,15,0,5,5,0,0,5
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1593302400000,2020-06-28,100,1326420,310,198,339,485,485,62,81,628
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1588809600000,2020-05-07,48,239024,184,40,6,7,7,0,2,9
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1590883200000,2020-05-31,72,2459890,807,273,44,32,29,3,6,41
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1590364800000,2020-05-25,66,1189380,642,85,59,52,27,14,21,87
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1588896000000,2020-05-08,49,1043182,437,523,64,26,1,0,6,32
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1591660800000,2020-06-09,81,177399,128,4,1,3,3,0,3,6
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1593302400000,2020-06-28,100,1580092,2010,261,83,146,29,12,41,199
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1588636800000,2020-05-05,46,289109,141,42,5,3,0,0,6,9
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1589241600000,2020-05-12,53,1174890,705,104,11,34,2,0,2,36
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1588809600000,2020-05-07,48,2904751,1846,815,929,423,267,78,91,592
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1589068800000,2020-05-10,51,871825,177,58,16,6,6,0,6,12
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1589500800000,2020-05-15,56,1057011,686,16,15,15,15,0,5,20
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1593129600000,2020-06-26,98,1617814,509,17,10,17,9,1,9,27
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1589414400000,2020-05-14,55,1044718,365,13,37,16,4,4,11,31
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1588550400000,2020-05-04,45,129891,7,119,1,1,1,0,0,1
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1589500800000,2020-05-15,56,555984,116,12,0,8,5,0,1,9
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1588982400000,2020-05-09,50,989001,67,64,0,0,0,0,0,0
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1589241600000,2020-05-12,53,888214,280,21,10,3,3,1,6,10
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1589500800000,2020-05-15,56,683784,741,23,7,18,18,0,3,21
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1588896000000,2020-05-08,49,2282215,1098,178,131,121,107,17,14,152
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1589328000000,2020-05-13,54,142798,33,7,0,1,1,0,1,2
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1588982400000,2020-05-09,50,685776,106,51,8,4,1,0,8,12
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1589068800000,2020-05-10,51,1177016,352,126,14,8,5,2,1,11
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1589673600000,2020-05-17,58,1126392,65,254,46,9,8,0,2,11
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1589500800000,2020-05-15,56,2619975,197,91,101,24,3,9,18,51
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1588896000000,2020-05-08,49,2904751,1912,785,918,414,261,79,99,592
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1588809600000,2020-05-07,48,874890,240,153,59,13,0,0,8,21
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1589328000000,2020-05-13,54,1637682,214,64,54,41,39,0,4,45
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1589068800000,2020-05-10,51,697600,56,57,3,2,1,0,1,3
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1588809600000,2020-05-07,48,209125,206,69,30,4,3,0,1,5
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1589414400000,2020-05-14,55,830134,267,25,4,5,5,0,1,6
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1588550400000,2020-05-04,45,201585,58,25,1,4,4,1,0,5
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1589414400000,2020-05-14,55,629020,82,95,21,40,3,2,11,53
35,35,KAB. SUMENEP,-6.965092664272632,114.39756286532563,1589068800000,2020-05-10,51,1092387,35,6,0,5,5,0,0,5
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1593388800000,2020-06-29,101,1326420,320,214,364,515,515,65,81,661
31,31,KOTA PROBOLINGGO,-7.778651716004378,113.21296062724616,1588896000000,2020-05-08,49,239024,184,41,6,7,7,0,2,9
7,7,KAB. JEMBER,-8.237433005193287,113.6603278578234,1590969600000,2020-06-01,73,2459890,852,280,39,32,31,3,8,43
18,18,KAB. LAMONGAN,-7.133763623538353,112.29995716806015,1590451200000,2020-05-26,67,1189380,654,83,58,52,27,14,21,87
38,38,KAB. TULUNGAGUNG,-8.116547289753361,111.88804925989005,1588982400000,2020-05-09,50,1043182,439,508,72,26,0,0,6,32
13,13,KOTA MADIUN,-7.629827777073628,111.53048106916656,1591747200000,2020-06-10,82,177399,128,4,2,3,3,0,3,6
9,9,KAB. KEDIRI,-7.830719424953522,112.0877702683505,1593388800000,2020-06-29,101,1580092,2084,276,81,147,30,12,43,202
12,12,KOTA KEDIRI,-7.82664018443996,112.0130237671759,1588723200000,2020-05-06,47,289109,141,40,4,3,0,0,6,9
30,30,KAB. PROBOLINGGO,-7.868089582245424,113.31951875118548,1589328000000,2020-05-13,54,1174890,705,109,11,34,2,0,2,36
29,29,KAB. PONOROGO,-7.932127182288878,111.49802415310549,1589155200000,2020-05-11,52,871825,178,55,16,6,6,0,6,12
2,2,KAB. BANYUWANGI,-8.365847665700583,114.20611422681587,1593216000000,2020-06-27,99,1617814,510,17,8,17,9,1,9,27
19,19,KAB. LUMAJANG,-8.125770943561417,113.13810760043462,1589500800000,2020-05-15,56,1044718,365,16,36,16,4,4,11,31
15,15,KOTA MOJOKERTO,-7.469048431478218,112.43831158090602,1588636800000,2020-05-05,46,129891,11,116,1,1,1,0,0,1
26,26,KAB. PACITAN,-8.126544974660256,111.1770213777301,1589587200000,2020-05-16,57,555984,116,17,0,8,5,0,1,9
32,32,KAB. SAMPANG,-7.0521583726368195,113.25464034634773,1589068800000,2020-05-10,51,989001,67,64,0,0,0,0,0,0
27,27,KAB. PAMEKASAN,-7.066837926822245,113.50218375760778,1589328000000,2020-05-13,54,888214,291,18,13,3,3,1,6,10
20,20,KAB. MADIUN,-7.625293177261655,111.64444912366632,1589587200000,2020-05-16,57,683784,741,21,6,18,18,0,3,21
33,33,KAB. SIDOARJO,-7.4512047218062865,112.69586321399267,1588982400000,2020-05-09,50,2282215,1098,217,134,138,122,18,14,170
11,11,KOTA BLITAR,-8.088439359617945,112.16471761299263,1589414400000,2020-05-14,55,142798,33,8,0,1,1,0,1,2
34,34,KAB. SITUBONDO,-7.801720977198466,114.05094649012064,1589068800000,2020-05-10,51,685776,106,62,8,4,1,0,8,12
37,37,KAB. TUBAN,-6.953242029177926,111.89401659172817,1589155200000,2020-05-11,52,1177016,360,124,17,8,7,2,1,11
23,23,KAB. MOJOKERTO,-7.550783444414615,112.48330294757099,1589760000000,2020-05-18,59,1126392,65,276,46,9,7,0,2,11
22,22,KAB. MALANG,-8.12029261194341,112.63871983850048,1589587200000,2020-05-16,57,2619975,196,95,100,26,4,9,18,53
24,24,KAB. NGANJUK,-7.597780502207114,111.93775681398986,1589587200000,2020-05-16,57,1057011,687,16,17,15,15,0,5,20
17,17,KOTA SURABAYA,-7.275337639307448,112.71363351653169,1588982400000,2020-05-09,50,2904751,1971,740,936,487,343,80,100,667
14,14,KOTA MALANG,-7.973888408397212,112.63152711630734,1588896000000,2020-05-08,49,874890,259,140,58,12,0,0,9,21
28,28,KAB. PASURUAN,-7.744863580585447,112.8293823218661,1589414400000,2020-05-14,55,1637682,214,64,54,41,39,0,4,45
36,36,KAB. TRENGGALEK,-8.161734942800587,111.63119962848296,1589155200000,2020-05-11,52,697600,57,54,4,2,1,0,1,3
10,10,KOTA BATU,-7.8370150188904315,112.52901726202722,1588896000000,2020-05-08,49,209125,210,58,28,4,4,0,1,5
25,25,KAB. NGAWI,-7.438304681660863,111.3427864312792,1589500800000,2020-05-15,56,830134,269,19,4,5,5,0,1,6
16,16,KOTA PASURUAN,-7.653908694784588,112.90350678883776,1588636800000,2020-05-05,46,201585,60,23,0,4,4,1,0,5
21,21,KAB. MAGETAN,-7.663073134455289,111.35567933038956,1589500800000,2020-05-15,56,629020,82,88,20,40,3,2,11,53
6,6,KAB. GRESIK,-6.86732310199931,112.58723103428937,1593475200000,2020-06-30,102,1326420,328,201,375,544,544,70,82,696
